test,predict,testlabel,predictlabel
0.620230769,0.6124412,0,0
0.624666667,0.63674223,0,0
0.6716666669999999,0.7254335,1,2
0.701666667,0.6923372,2,1
0.7277692310000001,0.7248431,2,2
